time;e1;e2;e3;e4;e5;e6;e7;e8
13.81001;2.841973;2.595235;2.545296;2.419299;2.879592;2.03096;2.023896;2.021432
13.81101;2.841316;2.596714;2.544311;2.418806;2.878935;2.030795;2.023732;2.021103
13.81201;2.840988;2.598849;2.544639;2.418478;2.879099;2.030795;2.023567;2.020775
13.81301;2.840988;2.599999;2.543982;2.418478;2.878771;2.030467;2.023239;2.02061
13.81401;2.841316;2.595071;2.544146;2.418478;2.878606;2.030467;2.023567;2.020282
13.81501;2.841645;2.597535;2.544475;2.418478;2.879428;2.030795;2.023732;2.020775
13.81601;2.841645;2.599013;2.544639;2.418313;2.878935;2.030631;2.023567;2.02061
13.81701;2.841809;2.600492;2.54546;2.418971;2.879264;2.031288;2.023896;2.020939
13.81801;2.841645;2.595892;2.544311;2.418478;2.879264;2.031124;2.02406;2.021103
13.81901;2.840495;2.597864;2.543982;2.418642;2.878606;2.030795;2.023567;2.020775
13.82001;2.841809;2.600163;2.545132;2.418971;2.879099;2.031124;2.023896;2.020939
13.82101;2.841481;2.60082;2.544639;2.418478;2.878935;2.03096;2.023567;2.020775
13.82201;2.841809;2.598849;2.543653;2.418806;2.879099;2.031452;2.02406;2.020775
13.82301;2.842302;2.601478;2.544639;2.419299;2.879428;2.031452;2.024389;2.021267
13.82401;2.841973;2.602792;2.544146;2.418806;2.879264;2.031124;2.023732;2.02061
13.82501;2.841809;2.602956;2.544475;2.418971;2.878935;2.031288;2.023896;2.021267
13.82601;2.840988;2.599999;2.544639;2.418313;2.878771;2.030795;2.023896;2.020775
13.82701;2.841973;2.601806;2.544311;2.418642;2.878442;2.030631;2.023403;2.020282
13.82801;2.841973;2.603942;2.544146;2.419135;2.879099;2.030795;2.023896;2.021103
13.82901;2.841973;2.607063;2.543982;2.418478;2.878771;2.030467;2.023732;2.020775
13.83001;2.841973;2.60082;2.543818;2.419135;2.879264;2.030795;2.024224;2.021103
13.83101;2.841809;2.602463;2.544475;2.418806;2.879428;2.030631;2.023896;2.021267
13.83201;2.841316;2.603777;2.544311;2.418642;2.879099;2.029974;2.023732;2.02061
13.83301;2.841809;2.601806;2.544311;2.418971;2.878935;2.030302;2.02406;2.020939
13.83401;2.841316;2.60312;2.544475;2.418642;2.878771;2.02981;2.023732;2.020775
13.83501;2.841645;2.605584;2.545132;2.418971;2.879264;2.030302;2.023896;2.020939
13.83601;2.842302;2.607227;2.545132;2.419463;2.879592;2.030302;2.024553;2.021267
13.83701;2.842138;2.599178;2.544803;2.418806;2.879428;2.029481;2.023403;2.020939
13.83801;2.842631;2.601642;2.544803;2.419135;2.878935;2.02981;2.023896;2.021267
13.83901;2.841809;2.60312;2.544803;2.418806;2.878606;2.028988;2.023567;2.020775
13.84001;2.842138;2.604434;2.543982;2.418806;2.878606;2.028824;2.023403;2.020282
13.84101;2.842138;2.599506;2.544311;2.419135;2.879099;2.029317;2.023732;2.021267
13.84201;2.842795;2.601806;2.543982;2.418971;2.878771;2.029153;2.023567;2.020775
13.84301;2.842795;2.603613;2.544968;2.419299;2.879264;2.029153;2.023732;2.021267
13.84401;2.842795;2.604763;2.544639;2.419299;2.879264;2.029317;2.023896;2.021103
13.84501;2.842138;2.602135;2.544311;2.418971;2.878935;2.028988;2.023403;2.020939
13.84601;2.841809;2.604106;2.544475;2.419628;2.878935;2.029317;2.023732;2.020939
13.84701;2.843123;2.606077;2.543489;2.419135;2.878771;2.028824;2.023403;2.020775
13.84801;2.843123;2.606899;2.544968;2.419628;2.879428;2.029153;2.023896;2.020939
13.84901;2.842631;2.602463;2.544968;2.419956;2.879592;2.029481;2.02406;2.02176
13.85001;2.842138;2.604106;2.544475;2.419299;2.878771;2.028824;2.023567;2.020939
13.85101;2.842138;2.606241;2.544639;2.419463;2.879428;2.029153;2.023896;2.020775
13.85201;2.842138;2.605749;2.544475;2.418971;2.878771;2.028988;2.023074;2.02061
13.85301;2.842138;2.600328;2.544639;2.419135;2.878935;2.029317;2.023403;2.020282
13.85401;2.842302;2.602299;2.544311;2.419463;2.878771;2.029645;2.023239;2.021103
13.85501;2.841809;2.603777;2.544639;2.418971;2.878935;2.02981;2.023567;2.020775
13.85601;2.841645;2.602792;2.544475;2.419463;2.878935;2.029974;2.023732;2.020775
13.85701;2.841481;2.602956;2.543818;2.419135;2.878935;2.029481;2.023403;2.020939
13.85801;2.841809;2.604763;2.543161;2.419135;2.878771;2.029481;2.023074;2.02061
13.85901;2.841645;2.606899;2.544968;2.419299;2.879099;2.029974;2.023732;2.020939
13.86001;2.840824;2.600492;2.544803;2.419463;2.878935;2.029974;2.023403;2.020446
13.86101;2.841316;2.602792;2.544803;2.419792;2.879099;2.030467;2.023732;2.021103
13.86201;2.841481;2.604927;2.545296;2.419792;2.879756;2.030631;2.02406;2.021432
13.86301;2.840988;2.605584;2.543982;2.419299;2.878771;2.030138;2.023567;2.02061
13.86401;2.840988;2.60082;2.545132;2.419628;2.879264;2.030138;2.023732;2.021103
13.86501;2.841152;2.60312;2.544475;2.419463;2.878935;2.029481;2.023239;2.02061
13.86601;2.841152;2.60542;2.544639;2.419792;2.879099;2.02981;2.023567;2.020939
13.86701;2.841316;2.60657;2.545296;2.419956;2.879264;2.029974;2.023567;2.021267
13.86801;2.840659;2.600492;2.544146;2.419628;2.878935;2.02981;2.023403;2.020775
13.86901;2.840331;2.60312;2.544803;2.419956;2.878935;2.02981;2.023732;2.021267
13.87001;2.840002;2.604106;2.544311;2.419463;2.878771;2.029317;2.023403;2.02061
13.87101;2.839674;2.604599;2.543982;2.419299;2.878606;2.029317;2.023074;2.020282
13.87201;2.840002;2.600163;2.544146;2.419956;2.878935;2.029317;2.023403;2.020775
13.87301;2.839838;2.602135;2.544475;2.419628;2.878935;2.028988;2.023239;2.02061
13.87401;2.840002;2.604106;2.544968;2.419956;2.879264;2.029481;2.023403;2.021103
13.87501;2.840166;2.604763;2.544968;2.419792;2.879428;2.029481;2.023896;2.021432
13.87601;2.839017;2.60082;2.543982;2.419463;2.878771;2.028988;2.023239;2.02061
13.87701;2.839017;2.60312;2.544803;2.419628;2.879099;2.029153;2.023239;2.020939
13.87801;2.838359;2.604434;2.543818;2.419463;2.878935;2.02866;2.023074;2.02061
13.87901;2.838688;2.603613;2.543818;2.419792;2.878935;2.028824;2.023239;2.02061
13.88001;2.838688;2.601149;2.545132;2.419792;2.879099;2.028824;2.023239;2.020775
13.88101;2.838359;2.602792;2.544639;2.419792;2.878771;2.02866;2.023074;2.02061
13.88201;2.838688;2.604763;2.544803;2.419956;2.879264;2.02866;2.023732;2.020939
13.88301;2.837702;2.599178;2.543653;2.419463;2.878771;2.028167;2.023239;2.020939
13.88401;2.838031;2.600656;2.544639;2.419299;2.878771;2.028003;2.023074;2.020282
13.88501;2.838031;2.603285;2.544146;2.420285;2.878606;2.028331;2.023403;2.021103
13.88601;2.837702;2.604106;2.544311;2.419628;2.878935;2.028167;2.023239;2.02061
13.88701;2.837702;2.600163;2.544311;2.419956;2.879264;2.028824;2.023732;2.021103
13.88801;2.838195;2.602792;2.544146;2.420613;2.879592;2.02866;2.023732;2.021596
13.88901;2.837867;2.60427;2.544803;2.419956;2.878935;2.028167;2.023239;2.020775
13.89001;2.837538;2.605092;2.544475;2.419792;2.879099;2.028495;2.023239;2.021103
13.89101;2.83721;2.597535;2.544311;2.419628;2.878935;2.028331;2.023074;2.020446
13.89201;2.837374;2.600328;2.544311;2.419956;2.879099;2.028331;2.023239;2.02061
13.89301;2.838688;2.602463;2.544639;2.419956;2.879099;2.028495;2.023239;2.020775
13.89401;2.83721;2.60312;2.543982;2.42012;2.879099;2.028331;2.02291;2.020446
13.89501;2.838031;2.600985;2.544803;2.42012;2.879264;2.028495;2.023567;2.020939
13.89601;2.836717;2.603285;2.543982;2.419792;2.879099;2.02866;2.023239;2.020775
13.89701;2.83606;2.604434;2.544475;2.419463;2.878278;2.028331;2.023239;2.020282
13.89801;2.837374;2.60542;2.544803;2.419956;2.878935;2.02866;2.023403;2.020775
13.89901;2.83721;2.600328;2.544146;2.419956;2.878935;2.028331;2.023074;2.02061
13.90001;2.836552;2.602956;2.543982;2.420449;2.879428;2.028988;2.023896;2.020939
13.90101;2.837702;2.605092;2.54546;2.420942;2.879592;2.029481;2.023896;2.021432
13.90201;2.83721;2.610184;2.544475;2.42012;2.878771;2.028824;2.023239;2.020446
13.90301;2.836717;2.597699;2.544311;2.420285;2.878935;2.028988;2.023567;2.02061
13.90401;2.837045;2.599506;2.543982;2.42012;2.878606;2.028824;2.023239;2.020446
13.90501;2.83721;2.601149;2.544146;2.419792;2.878771;2.02866;2.023239;2.020775
13.90601;2.837374;2.599178;2.544311;2.42012;2.878771;2.028824;2.023403;2.020939
13.90701;2.836388;2.600985;2.543818;2.42012;2.878771;2.028824;2.023567;2.020939
13.90801;2.837374;2.602956;2.544803;2.42012;2.879099;2.029153;2.023732;2.020939
13.90901;2.837374;2.603942;2.544968;2.420285;2.879099;2.028988;2.023567;2.020775
13.91001;2.836552;2.600985;2.544146;2.419463;2.878771;2.028495;2.023074;2.020446
13.91101;2.836552;2.603777;2.544639;2.420449;2.878935;2.02866;2.023239;2.020939
13.91201;2.835567;2.605092;2.544639;2.420285;2.878771;2.028331;2.023239;2.020446
13.91301;2.83606;2.606899;2.544803;2.420613;2.878935;2.028824;2.023567;2.021103
13.91401;2.836224;2.598521;2.545625;2.420778;2.879428;2.028988;2.02406;2.021432
13.91501;2.835731;2.600328;2.544311;2.42012;2.878935;2.028331;2.023403;2.02061
13.91601;2.836552;2.602135;2.544968;2.420285;2.879099;2.028495;2.023567;2.020775
13.91701;2.835731;2.60312;2.544475;2.419956;2.878606;2.028331;2.023074;2.020282
13.91801;2.835731;2.599999;2.544311;2.42012;2.878935;2.028167;2.023074;2.020282
13.91901;2.83606;2.602299;2.544311;2.420285;2.879099;2.028167;2.023567;2.020939
13.92001;2.836224;2.604106;2.543982;2.42012;2.879099;2.028167;2.023074;2.02061
13.92101;2.836224;2.604927;2.544639;2.420613;2.879099;2.028495;2.023567;2.021103
13.92201;2.836388;2.598356;2.544475;2.420449;2.879099;2.028167;2.023403;2.021103
13.92301;2.835074;2.600328;2.544475;2.419956;2.878771;2.027838;2.023239;2.02061
13.92401;2.836881;2.602463;2.544475;2.420778;2.878935;2.028003;2.023403;2.020939
13.92501;2.835731;2.602299;2.544146;2.420285;2.878771;2.027838;2.023403;2.020446
13.92601;2.836224;2.602463;2.545296;2.420778;2.879099;2.028003;2.023732;2.021103
13.92701;2.836881;2.604927;2.545132;2.42127;2.879592;2.028167;2.023896;2.021432
13.92801;2.836717;2.605913;2.544475;2.420449;2.878935;2.02751;2.023567;2.020939
13.92901;2.83606;2.601313;2.543653;2.420449;2.879264;2.027838;2.023732;2.020939
13.93001;2.835403;2.599671;2.543818;2.42012;2.878606;2.027346;2.023403;2.020775
13.93101;2.83606;2.601806;2.544639;2.420449;2.878935;2.027181;2.023403;2.02061
13.93201;2.835731;2.603613;2.544968;2.420778;2.878935;2.02751;2.023732;2.021103
13.93301;2.835731;2.598192;2.544639;2.420285;2.879099;2.027181;2.023896;2.020939
13.93401;2.836388;2.600163;2.544639;2.420942;2.879428;2.027674;2.024389;2.020939
13.93501;2.836224;2.602299;2.544146;2.420778;2.879428;2.027346;2.024553;2.020939
13.93601;2.836224;2.602956;2.544311;2.420613;2.878771;2.027346;2.024389;2.02061
13.93701;2.835567;2.598521;2.544475;2.420613;2.879264;2.027346;2.024881;2.02061
13.93801;2.83491;2.600492;2.544639;2.420285;2.878935;2.026853;2.024881;2.02061
13.93901;2.83606;2.602956;2.544475;2.420942;2.879099;2.027017;2.02521;2.020939
13.94001;2.836881;2.604434;2.544311;2.421106;2.879592;2.027181;2.025539;2.021267
13.94101;2.835731;2.597535;2.543982;2.420285;2.878935;2.027017;2.025539;2.020446
13.94201;2.836881;2.599835;2.544639;2.420942;2.879264;2.026688;2.025539;2.020939
13.94301;2.836388;2.601478;2.544311;2.420778;2.878935;2.026524;2.025374;2.02061
13.94401;2.835895;2.602135;2.543818;2.420449;2.878442;2.026524;2.025046;2.02061
13.94501;2.83606;2.599342;2.545132;2.420778;2.879264;2.026524;2.025703;2.021103
13.94601;2.836224;2.601478;2.544311;2.420778;2.878771;2.026688;2.025703;2.02061
13.94701;2.836388;2.603613;2.544968;2.421435;2.879264;2.026688;2.026196;2.021267
13.94801;2.836881;2.603942;2.544803;2.421435;2.879428;2.026853;2.026524;2.021267
13.94901;2.836224;2.596221;2.544311;2.421106;2.878935;2.026524;2.026196;2.021267
13.95001;2.836552;2.598192;2.544639;2.421435;2.879428;2.026196;2.026524;2.020939
13.95101;2.836552;2.599999;2.543982;2.420778;2.878935;2.026031;2.025867;2.020775
13.95201;2.836717;2.599835;2.544968;2.42127;2.879264;2.026196;2.026524;2.021103
13.95301;2.836388;2.596714;2.544639;2.421435;2.879428;2.02636;2.026688;2.020939
13.95401;2.836388;2.597864;2.544639;2.421106;2.878935;2.026031;2.026688;2.020775
13.95501;2.836224;2.599835;2.544475;2.421106;2.878935;2.026196;2.026524;2.020939
13.95601;2.836552;2.595892;2.543982;2.420613;2.878935;2.025867;2.026524;2.02061
13.95701;2.835567;2.597699;2.543818;2.420613;2.878606;2.025703;2.026031;2.020446
13.95801;2.836552;2.599671;2.544639;2.420942;2.879099;2.026031;2.026524;2.02061
13.95901;2.836717;2.601149;2.544803;2.420778;2.878935;2.025867;2.02636;2.02061
13.96001;2.836552;2.592935;2.544639;2.42127;2.879099;2.026196;2.026688;2.021267
13.96101;2.837374;2.595728;2.544803;2.421599;2.879592;2.026688;2.027181;2.021432
13.96201;2.836717;2.597371;2.544311;2.42127;2.879264;2.02636;2.026524;2.020775
13.96301;2.837045;2.598521;2.544475;2.42127;2.879264;2.026524;2.026853;2.021267
13.96401;2.836881;2.592771;2.543489;2.420778;2.878771;2.02636;2.026524;2.02061
13.96501;2.837045;2.595564;2.544968;2.421435;2.879264;2.026524;2.026688;2.020775
13.96601;2.83721;2.597699;2.545296;2.421599;2.879428;2.026688;2.026524;2.020939
13.96701;2.836717;2.598028;2.544639;2.42127;2.878935;2.02636;2.026524;2.020775
13.96801;2.836717;2.591128;2.544968;2.421435;2.879099;2.026853;2.027017;2.020775
13.96901;2.837045;2.593264;2.544803;2.421106;2.879099;2.026524;2.026688;2.020939
13.97001;2.83606;2.594907;2.544146;2.420942;2.878606;2.026524;2.026196;2.020282
13.97101;2.836388;2.596057;2.544475;2.42127;2.878935;2.026688;2.026853;2.020939
13.97201;2.836224;2.592443;2.544968;2.42127;2.878935;2.026688;2.02636;2.020446
13.97301;2.83606;2.594742;2.543982;2.421435;2.879428;2.026853;2.026524;2.020775
13.97401;2.836388;2.596878;2.544968;2.422092;2.879592;2.027346;2.027181;2.021596
13.97501;2.83606;2.603449;2.544311;2.420942;2.878771;2.027017;2.026853;2.020446
13.97601;2.83606;2.589814;2.543818;2.42127;2.879099;2.027346;2.026853;2.02061
13.97701;2.835895;2.591621;2.543653;2.421106;2.878935;2.026524;2.026524;2.020775
13.97801;2.836717;2.593592;2.543653;2.42127;2.878771;2.026688;2.026688;2.020775
13.97901;2.836717;2.59195;2.543653;2.421435;2.878935;2.026853;2.026688;2.020775
13.98001;2.836224;2.592935;2.544639;2.421435;2.878606;2.026853;2.026853;2.020446
13.98101;2.83721;2.595235;2.543982;2.421763;2.879428;2.027181;2.026853;2.020939
13.98201;2.836552;2.596549;2.544475;2.421435;2.878935;2.026853;2.026524;2.020939
13.98301;2.836224;2.587022;2.543653;2.421106;2.878771;2.026688;2.026524;2.02061
13.98401;2.836552;2.589978;2.543982;2.421599;2.879099;2.027181;2.026688;2.020939
13.98501;2.836717;2.591785;2.544311;2.421599;2.878935;2.027181;2.026524;2.02061
13.98601;2.83721;2.593592;2.544639;2.421927;2.879099;2.027181;2.026853;2.021103
13.98701;2.837538;2.587514;2.54546;2.422092;2.879428;2.027674;2.027017;2.021432
13.98801;2.83721;2.588993;2.544475;2.421599;2.878935;2.027181;2.02636;2.020775
13.98901;2.836881;2.591128;2.544475;2.421763;2.878771;2.02751;2.02636;2.020939
13.99001;2.836717;2.59195;2.543982;2.42127;2.878606;2.026853;2.025867;2.020446
13.99101;2.837045;2.5885;2.543818;2.42127;2.878771;2.027017;2.026196;2.02061
13.99201;2.83721;2.591128;2.544968;2.421435;2.879099;2.027181;2.02636;2.020939
13.99301;2.836717;2.592771;2.544639;2.42127;2.879099;2.027181;2.026031;2.02061
13.99401;2.836717;2.593757;2.544639;2.421599;2.879099;2.027346;2.026524;2.021103
13.99501;2.836552;2.58735;2.544475;2.421599;2.879099;2.027346;2.026196;2.020939
13.99601;2.836388;2.589321;2.543982;2.42127;2.878442;2.027181;2.025703;2.02061
13.99701;2.836552;2.591785;2.543818;2.421763;2.879099;2.02751;2.02636;2.020939
13.99801;2.836881;2.591621;2.543818;2.42127;2.878606;2.027181;2.026031;2.020775
13.99901;2.836881;2.588007;2.544311;2.421927;2.879428;2.027674;2.026524;2.021103
14.00001;2.837867;2.590471;2.544639;2.422585;2.879428;2.028167;2.026853;2.021432
14.00101;2.83721;2.591621;2.544146;2.421599;2.878771;2.027346;2.02636;2.020939
14.00201;2.836388;2.589157;2.544475;2.422092;2.878935;2.02751;2.026196;2.021267
14.00301;2.836717;2.588007;2.544311;2.421435;2.878935;2.027346;2.025539;2.020446
14.00401;2.835567;2.589978;2.544311;2.42127;2.878606;2.027181;2.025867;2.020446
14.00501;2.83606;2.591785;2.544475;2.422092;2.879099;2.027346;2.026196;2.021103
14.00601;2.836552;2.585872;2.543982;2.421599;2.878771;2.027346;2.025703;2.020939
14.00701;2.836717;2.588007;2.544639;2.422092;2.879264;2.027346;2.026031;2.021267
14.00801;2.836717;2.589978;2.544475;2.422256;2.879264;2.02751;2.02636;2.021267
14.00901;2.836552;2.590964;2.543325;2.421763;2.878935;2.027346;2.025539;2.02061
14.01001;2.83606;2.585872;2.543818;2.421763;2.879428;2.027181;2.025539;2.021267
14.01101;2.835403;2.588007;2.543653;2.421599;2.879099;2.027181;2.025703;2.02061
14.01201;2.83606;2.590307;2.544475;2.422092;2.879099;2.027346;2.026031;2.020939
14.01301;2.836881;2.591785;2.544639;2.422256;2.879428;2.02751;2.025867;2.020939
14.01401;2.83606;2.587679;2.544311;2.422092;2.879099;2.02751;2.025867;2.020939
14.01501;2.836717;2.589978;2.543982;2.422092;2.879099;2.02751;2.026031;2.020939
14.01601;2.835238;2.591785;2.544639;2.421927;2.878771;2.027346;2.025539;2.020775
14.01701;2.835074;2.592278;2.543982;2.421599;2.878606;2.026853;2.025374;2.020282
14.01801;2.836717;2.584393;2.544311;2.422092;2.879099;2.027181;2.025867;2.020939
14.01901;2.836224;2.586364;2.544803;2.422092;2.878935;2.027017;2.025539;2.020775
14.02001;2.836717;2.588336;2.544146;2.42242;2.879099;2.027838;2.025867;2.020939
14.02101;2.836717;2.589978;2.544968;2.422585;2.879592;2.028003;2.026196;2.021432
14.02201;2.836881;2.587843;2.544639;2.42242;2.879099;2.027181;2.025374;2.020939
14.02301;2.836881;2.590471;2.544803;2.42242;2.879099;2.027838;2.025867;2.020939
14.02401;2.83606;2.591621;2.544639;2.421763;2.879099;2.02751;2.025374;2.02061
14.02501;2.835238;2.592771;2.544475;2.422092;2.878935;2.02751;2.02521;2.02061
14.02601;2.836224;2.588007;2.543653;2.422092;2.878935;2.027838;2.025539;2.021103
14.02701;2.836388;2.589814;2.543982;2.422092;2.878935;2.027674;2.025374;2.02061
14.02801;2.835895;2.592114;2.544639;2.42242;2.879428;2.027838;2.025703;2.021103
14.02901;2.83606;2.587679;2.544311;2.422256;2.879099;2.027838;2.025867;2.021103
14.03001;2.835895;2.588993;2.543653;2.421927;2.878771;2.02751;2.025539;2.020939
14.03101;2.835567;2.591457;2.543982;2.422256;2.878935;2.027838;2.02521;2.020939
14.03201;2.835567;2.592114;2.543982;2.422092;2.878935;2.02751;2.025046;2.020775
14.03301;2.835567;2.587022;2.544639;2.422585;2.879428;2.027838;2.025374;2.020939
14.03401;2.836717;2.589486;2.544968;2.422913;2.879592;2.028331;2.025867;2.021432
14.03501;2.834745;2.590636;2.543818;2.422092;2.879099;2.02751;2.025374;2.02061
14.03601;2.835731;2.59195;2.544311;2.42242;2.879428;2.028003;2.02521;2.020939
14.03701;2.835238;2.585379;2.544311;2.422092;2.878771;2.027838;2.025046;2.020282
14.03801;2.835403;2.588007;2.543982;2.422256;2.878442;2.027674;2.024881;2.020446
14.03901;2.83606;2.590143;2.544803;2.422585;2.878935;2.028331;2.024881;2.020775
14.04001;2.835403;2.591128;2.544311;2.42242;2.878935;2.028167;2.024717;2.020775
14.04101;2.835731;2.5885;2.543325;2.422585;2.878935;2.028495;2.02521;2.020939
14.04201;2.835403;2.591128;2.543982;2.42242;2.879264;2.028824;2.02521;2.020939
14.04301;2.835074;2.592443;2.543653;2.422092;2.878606;2.028495;2.024881;2.021103
14.04401;2.83606;2.593757;2.544475;2.422585;2.878935;2.028824;2.02521;2.020939
14.04501;2.835567;2.587186;2.543818;2.422256;2.878771;2.028988;2.024553;2.02061
14.04601;2.837045;2.589486;2.544311;2.422585;2.879099;2.029153;2.02521;2.021103
14.04701;2.836388;2.59195;2.545132;2.423077;2.879428;2.029481;2.02521;2.020939
14.04801;2.835403;2.592278;2.543982;2.422585;2.878771;2.028988;2.025046;2.020939
14.04901;2.83606;2.589486;2.544311;2.422585;2.879428;2.029153;2.025046;2.020775
14.05001;2.835074;2.591128;2.544311;2.422256;2.878771;2.028988;2.024881;2.020446
14.05101;2.835238;2.592607;2.543653;2.42242;2.878606;2.02866;2.024389;2.020446
14.05201;2.835731;2.589978;2.543489;2.422585;2.879099;2.029317;2.024881;2.021267
14.05301;2.835567;2.590307;2.544146;2.422256;2.878935;2.029153;2.024717;2.020775
